"1","1","1","5"
"2","1","2","5"
"3","1","3","5"
"4","1","4","5"
"5","1","5","5"
"6","1","6","5"
"7","1","7","5"
"8","1","8","5"
"9","1","9","5"
"10","1","10","5"
